8.419630609573258706e-02	1.012417277314389130e-01	2.004183954170126736e-01	1.188409633106649599e-01	1.109211496458365476e-01	6.560405687460701962e-02	2.110101856332824433e-02	2.105097178300867622e-01	1.323131196837941115e-01	4.773652480348700156e-02	nan	3.134061438577251391e-02	7.254576028192238901e-03	3.192615103751683669e-02	2.390213132330348822e-01	4.051667587850049657e-02	2.464757441321139275e-01	5.575940599320461377e-02	1.347992656512686516e-01	2.157514589062292654e-02	3.836199292809705508e-02	1.834385027840180760e-01	4.347269170983958375e-02	1.385952118010262968e-01	1.219812437047718134e-03	8.764098578869472522e-02	2.657732570204285327e-02	2.167901730064702992e-02	5.914842735515124517e-02	9.639502572151170678e-02	1.224769578100953771e-01	2.185244189999251407e-01	2.590864103120527062e-02	7.535925179843250277e-03	1.922044724345770561e-01	8.219815663530871674e-02	7.723103319143276302e-03	2.613467895554244524e-02	4.465973136163037260e-02	5.244953635172899808e-02	3.096567934563465574e-02	6.891611109391060364e-02	9.789534962467760781e-02	2.710915656154844200e-02	1.434387681220687938e-01	2.516416147640199164e-02	4.892508383015803375e-02	7.042534273850920012e-02	1.542836348052534223e-02	1.084252707725309461e-01
1.398009073868008434e-01	3.864236618317962169e-02	1.098078443260095405e-01	3.841066526325753738e-02	3.044271661159625442e-02	8.536800018690438030e-02	1.229766592034208239e-01	8.253228727411865417e-02	1.065285953461668766e-01	8.439529021907588024e-03	3.134061438577251391e-02	nan	3.846040671643002895e-02	1.223432910763999626e-01	6.993054003180654288e-02	1.883996069299420650e-02	8.966689198340171973e-02	9.162809083119549669e-02	1.258505294974583411e-01	1.265405032168019916e-01	6.953465017356719180e-03	2.800970640518151145e-01	1.442527109392315321e-01	2.831931145415345075e-02	2.175229982978588161e-03	9.183056517592780299e-02	1.231828667514189846e-01	8.126669187082802281e-02	1.589466792978186938e-01	1.269150726893817360e-01	6.159554327957228459e-02	8.113149677059716680e-02	5.538813636043482536e-02	5.094336959564960132e-02	3.663572309629503643e-02	2.583566875984433242e-01	1.068925599488251832e-01	2.443025110236501929e-01	5.458764257289716593e-02	4.589600617190459086e-02	9.367685805697600898e-02	2.092426156876747712e-02	4.777508120163087568e-03	7.627912368805922494e-02	1.923264146728979052e-01	2.595157859666087363e-01	9.603067313702751129e-03	4.847192568724889572e-02	1.614219601064925680e-02	4.942703411660864798e-02
1.175581573072582708e-01	1.767909779892740119e-01	6.689037619661797329e-02	5.375419246814927554e-02	1.471968777893801761e-01	5.153094166234473139e-02	9.975885610714252394e-02	5.406800296497638048e-02	1.026689644616890495e-01	3.774458925738077841e-02	7.254576028192238901e-03	3.846040671643002895e-02	nan	1.073080570148523538e-01	3.205864332856334098e-02	1.124612866267609146e-01	3.374891820083603111e-02	1.348302033759363194e-02	3.258640509429167054e-02	6.032523908403020219e-02	1.171239472336518261e-01	1.692573586004453290e-02	4.015981483214681180e-02	4.705890789311961697e-02	2.274221157036270258e-01	6.490791254567418456e-03	4.338130832872499898e-02	1.247782538291197785e-02	1.949763133341547716e-01	1.607354009359974745e-01	8.908326095399732303e-02	9.738029517193547147e-02	2.753623667769933281e-02	6.431439388471404950e-02	7.604455351019301368e-02	2.297640360795347725e-01	9.271670424900158025e-02	5.290101648610079366e-02	9.128883308542024011e-02	1.014225165851833088e-01	7.855536204052981919e-02	9.442190606282208076e-02	1.141803422497755793e-01	4.885504181559918724e-02	8.410575573236045432e-02	1.393561935702914978e-01	7.146134004447646237e-02	1.774104932286612035e-01	9.633100935873606385e-02	5.002032601601291706e-02
1.523028359404910992e-01	4.594706611373233773e-02	1.206839350308652747e-02	1.679353903080293975e-02	6.044020896705804002e-02	1.037026416817242724e-01	3.870593644690267787e-02	3.692947804246859977e-02	9.820098150689005045e-02	5.509918674348768253e-02	3.192615103751683669e-02	1.223432910763999626e-01	1.073080570148523538e-01	nan	5.038565296389319048e-02	7.887642994533927698e-02	2.446973908878147252e-02	1.156760261827730618e-01	2.423473845826773498e-02	1.738351725816272841e-01	1.232324979154886258e-01	2.169015906692450812e-02	7.022457838831819288e-03	9.540291427365454879e-03	3.475036868222969311e-02	6.079861276127807024e-02	6.105046823464943540e-02	4.210197488600864180e-02	1.610862919627512602e-01	1.291114436050728731e-01	9.581441927337597253e-02	2.967395973724751279e-02	1.401296756907965957e-02	1.328027730571237353e-01	2.921462359762705407e-02	1.286554116335073550e-01	4.121370660812195830e-03	2.586539149792197456e-01	5.816018267928657615e-03	6.188848661203427692e-02	3.156756575767727391e-02	7.179048801133181001e-02	9.083863570798711429e-02	2.714569606332806195e-02	7.488568262268935349e-02	1.603185429785630722e-01	2.203281194827921841e-02	1.180782099906241278e-01	6.893099184790252298e-02	3.782510244169818847e-01
3.910090819598688316e-02	7.726083079682921628e-03	2.704492740888686519e-01	1.946708889526402864e-01	3.838318962343578722e-02	1.400289161680744465e-01	1.013616553188102509e-01	1.817012763195501313e-01	1.760426066852194271e-01	1.319682740198592219e-01	2.390213132330348822e-01	6.993054003180654288e-02	3.205864332856334098e-02	5.038565296389319048e-02	9.999999629533153911e-01	4.833611032090900927e-03	1.124636204261343364e-01	4.912596191239881893e-02	2.909990000908264651e-01	6.674124998669683784e-02	2.031753639387776644e-01	2.111640728107100351e-01	1.458569065105084217e-01	4.760398451121150565e-02	7.336626905771570506e-02	3.174600349790179799e-02	1.873665576288541246e-02	1.880592858630029118e-01	4.359310673037553041e-02	1.076835407208509565e-02	6.691197930644188219e-02	5.068782246831515792e-02	2.165096719182115770e-01	9.831367439109117701e-02	6.610548427517037862e-02	1.008671554849153162e-01	6.547431489877175714e-02	2.139556799309791923e-01	1.948228165762203590e-01	7.897519951807641103e-02	9.500986187587645571e-02	6.168445955266943503e-02	1.443669025811459283e-01	1.816213005211797515e-02	1.203140019053610121e-01	7.309918446936147784e-02	1.127604835953089912e-01	9.657024715572903872e-02	3.827179603416430709e-02	7.453237057366679519e-02
1.163419198694028989e-01	5.509738954480869477e-02	5.759254554070802889e-02	7.691905310734992174e-02	9.631686674299477779e-02	2.513479318144995478e-02	9.683324637378032396e-02	7.870801948101446843e-02	3.265327064405199042e-02	2.587610472919535942e-01	4.051667587850049657e-02	1.883996069299420650e-02	1.124612866267609146e-01	7.887642994533927698e-02	4.833611032090900927e-03	9.999999589248135257e-01	1.419602084931770314e-02	1.416130049629894527e-01	3.784882681673362725e-02	1.184216976005347810e-01	7.004579921104370221e-02	5.042198382114948529e-02	4.384145537472072807e-02	1.263011934854391116e-01	1.421931478041174035e-01	8.372014646602921051e-02	4.524078153670674229e-02	1.131897222561184524e-02	1.214584482891190031e-02	4.014100216724536541e-02	9.376661947907982686e-02	2.717456725064082423e-02	1.435019381319507792e-01	1.130508961433892567e-01	1.200291730538733947e-01	7.896448935283184589e-03	6.257955077713983627e-02	1.165747081200642077e-01	9.490123564301455872e-03	1.070727069039283386e-01	1.885203848887179179e-01	6.784311697749678682e-02	4.080609930822509668e-02	1.994691794071890012e-02	8.779471994333987173e-02	1.020559658895087152e-01	6.267230690911618218e-03	1.291590728873925897e-01	6.163468979395292369e-02	1.052185519087387444e-01
1.081712773787569803e-01	9.398138161536329083e-02	1.380542556084166650e-01	9.039475755308867821e-02	9.019958545400941219e-04	7.514856143289816437e-02	4.910887993276835672e-02	1.969862951415434216e-01	4.138921236772452605e-02	1.909153811192232375e-02	2.464757441321139275e-01	8.966689198340171973e-02	3.374891820083603111e-02	2.446973908878147252e-02	1.124636204261343364e-01	1.419602084931770314e-02	nan	7.960158994580235348e-02	9.866946203663284898e-02	1.969443087649724866e-02	5.226539539219698938e-03	1.410421540598166823e-01	3.463863396783073423e-02	7.388289881738208109e-02	4.543971760676623894e-02	4.336853380675231850e-02	4.272069082306850785e-02	2.964957829213965557e-02	1.361999125516294429e-01	1.287626429033794651e-01	1.529320904396651581e-01	3.248096221327011479e-01	2.585365642858206137e-02	8.837113785602257465e-03	1.605165483095618573e-01	1.400976317517520497e-01	4.584053782267594190e-02	2.223852485448096772e-02	5.848072922046754218e-02	7.100574427312023040e-02	2.555959631517223940e-02	8.508574226552767517e-02	2.666453622421272041e-02	5.950288678086568250e-02	3.705084889642928925e-02	4.110524894636613524e-02	1.795392279934382440e-02	1.232061066164611418e-01	9.168043911159740045e-02	2.201376365514995381e-02
1.940590050354062956e-02	8.675001023800144040e-03	7.806648710996200169e-02	6.437256797606660808e-02	1.090765199476001479e-01	8.240589911078255447e-02	3.766795875450035247e-02	1.245344091554004828e-01	4.657633656940796119e-02	9.376185564816630347e-02	5.575940599320461377e-02	9.162809083119549669e-02	1.348302033759363194e-02	1.156760261827730618e-01	4.912596191239881893e-02	1.416130049629894527e-01	7.960158994580235348e-02	nan	5.683068868327567635e-02	6.677127611525690565e-02	4.430030988992261776e-02	2.056463654113224182e-01	8.343158778576731383e-02	1.110824798626628418e-01	4.536456726721294075e-02	1.190845691924470318e-01	1.188074386417147243e-01	2.922129979004473022e-02	5.731062215650950531e-02	4.307310076907322482e-02	8.370566385681232902e-03	9.531843173080523091e-02	3.591996581541356814e-02	1.643501057277275690e-01	2.020740859828589198e-01	6.514802097957916871e-02	2.092554459387663268e-02	9.547007467215551380e-02	3.233722077544165519e-02	1.229037751491931507e-01	8.524049771038078038e-02	5.462878192824216494e-02	1.119068485125735979e-01	7.147972438822403074e-02	2.549698287017999609e-01	2.168490220195330442e-01	2.974417689322605973e-03	8.195441304735173738e-02	6.563332976264946161e-02	6.794300456565405266e-02
3.763639830422094157e-02	2.773233853152479167e-02	3.599935865106842492e-01	2.103740108274374521e-01	1.987887282314593218e-02	1.522920453443191713e-01	9.934032859332753151e-02	2.519732561593388542e-01	1.343993970558247097e-01	7.628844098620601866e-02	1.347992656512686516e-01	1.258505294974583411e-01	3.258640509429167054e-02	2.423473845826773498e-02	2.909990000908264651e-01	3.784882681673362725e-02	9.866946203663284898e-02	5.683068868327567635e-02	9.999999789781218729e-01	6.251648704966394909e-02	6.637756923108006912e-02	2.012622856474700628e-01	2.599320068022453745e-01	8.583749742976687358e-02	5.904116837899586745e-02	9.661198267997850309e-02	7.193820804398998181e-02	1.141672232874335613e-01	1.415023064980314160e-02	1.994921123019366416e-02	8.857145856492809610e-02	1.004494599031264812e-01	1.315301516767682921e-01	2.912796841936715619e-02	9.273498099517363258e-02	2.162912758789437007e-03	2.396480959705793445e-01	8.395414770661002724e-02	2.497801494238970355e-01	4.028349637521566606e-02	1.781859695780562136e-01	1.656225211743667103e-02	1.068281220520670427e-01	2.916285308892596628e-02	8.458049503877995701e-02	1.957519540850194417e-02	1.141225654070042728e-01	2.844276867917427953e-02	5.464235689323193590e-02	7.658972949978193334e-03
1.048257401689842716e-01	1.299962570648210969e-01	2.884984766243026133e-02	7.065499087213844565e-02	5.600386167327031650e-02	1.789096277174686556e-01	2.595755138814703766e-02	7.268691801791793416e-03	2.399682061025165680e-02	7.247552387910016769e-02	2.157514589062292654e-02	1.265405032168019916e-01	6.032523908403020219e-02	1.738351725816272841e-01	6.674124998669683784e-02	1.184216976005347810e-01	1.969443087649724866e-02	6.677127611525690565e-02	6.251648704966394909e-02	9.999999578237314113e-01	2.072521285778039513e-02	1.145073852903193412e-01	4.856988555251573469e-02	7.964286413791221708e-02	5.111322782710592261e-02	1.253972226273074586e-01	5.051325455384569896e-02	1.630043615048782923e-01	4.244604214068192771e-02	1.838003675113997204e-02	1.165069303637360498e-01	4.562541732620006840e-02	1.278353600007001711e-01	2.056217440779150030e-01	3.424456207711834566e-02	5.841697993462424687e-02	2.089548321365342076e-02	2.479558283458436208e-01	9.607202847235485343e-03	1.065497984001886334e-01	5.141278712626218272e-02	1.009842460900939320e-01	6.300809208935731487e-02	1.634722457027049103e-02	8.302565798279637477e-02	5.724679718925074212e-02	5.509390904077093865e-03	1.052166449741885890e-01	2.317228065071328391e-01	1.928072447496759212e-01
4.286101405816711285e-02	5.429013026849538459e-02	2.151482574333365427e-01	7.025363734130440907e-02	5.898359324201940534e-02	5.820050063319115452e-02	2.612216696342539723e-02	9.583825353475727837e-02	2.557608277056740986e-01	2.486422686593400266e-01	3.836199292809705508e-02	6.953465017356719180e-03	1.171239472336518261e-01	1.232324979154886258e-01	2.031753639387776644e-01	7.004579921104370221e-02	5.226539539219698938e-03	4.430030988992261776e-02	6.637756923108006912e-02	2.072521285778039513e-02	9.999999741805845055e-01	1.392809045646925536e-02	2.914803112414188213e-02	4.381611257934747705e-02	1.050015938245939529e-01	3.648871387950602951e-02	4.030273141595897002e-02	1.570958597093387032e-01	2.998906415170488060e-02	3.501375198817824330e-02	4.682481889129497254e-02	9.494354009938477112e-03	6.507558064028695632e-02	6.665546622652684938e-02	1.938679306596446938e-02	6.081902777894332424e-03	4.789106043755098074e-02	4.827242125330333256e-02	1.182910996302366513e-01	1.932744067301132018e-01	8.702596123586037180e-03	1.570617748052811624e-01	1.211844827548821391e-01	1.530072185316665445e-01	5.404446243338578704e-03	3.221085017665681338e-02	1.384027159149635589e-01	1.110145532931577916e-01	4.848762193516142904e-02	1.169367266970855468e-01
7.006940357021151922e-02	1.679739729197082809e-02	2.078285255828945521e-01	6.973329395967597932e-02	1.050578034742836175e-01	8.052237853067900630e-02	6.035085257675143477e-02	2.104763451502243976e-01	1.679904475714382173e-01	3.117079243634723884e-02	1.834385027840180760e-01	2.800970640518151145e-01	1.692573586004453290e-02	2.169015906692450812e-02	2.111640728107100351e-01	5.042198382114948529e-02	1.410421540598166823e-01	2.056463654113224182e-01	2.012622856474700628e-01	1.145073852903193412e-01	1.392809045646925536e-02	9.999999770378789066e-01	1.112237941676005315e-01	1.504982522785126564e-01	1.868275482534043075e-02	8.154438741213532182e-02	7.065977525526090375e-02	1.410871526081182159e-01	1.416388533789131321e-01	1.067168099741409026e-01	1.066818881805534636e-01	1.740463944536094765e-01	1.993548779354360478e-01	1.310093834683785374e-01	1.701556867596151212e-01	9.813125658213084357e-02	6.370100147847079786e-02	1.151725743696323523e-01	9.480469660854695668e-02	7.617000118409222864e-02	1.702491077912491324e-01	7.649952211868704666e-03	9.406598531637300198e-02	2.792077252478475380e-02	4.152956043862433555e-01	1.855570852393633174e-01	2.059775107668315730e-02	2.050229181237683829e-02	3.217812291697486060e-02	6.385664227363196943e-03
5.797139800500561435e-02	6.611326525472527305e-02	7.698931637260497673e-02	1.309020043395756616e-01	3.435488183211066193e-02	1.703048185650222202e-01	2.166690983710899410e-01	7.268779022438809356e-02	1.107995430812106497e-01	3.774567168186082622e-02	4.347269170983958375e-02	1.442527109392315321e-01	4.015981483214681180e-02	7.022457838831819288e-03	1.458569065105084217e-01	4.384145537472072807e-02	3.463863396783073423e-02	8.343158778576731383e-02	2.599320068022453745e-01	4.856988555251573469e-02	2.914803112414188213e-02	1.112237941676005315e-01	nan	6.001193261439619064e-02	4.462725379407472825e-02	1.337935652659699715e-01	2.962842227756926627e-01	2.218463037572907526e-01	6.735496438740806724e-02	1.042241219201978097e-02	2.777887334054796042e-02	3.010221434769566606e-02	1.882566325605801172e-01	1.458970656453140169e-02	2.464449803209634027e-02	4.527681339812439365e-02	2.514960465680037283e-01	4.129878704905565190e-02	1.602711570874743030e-01	1.629082488446599308e-01	2.218533306429870677e-01	1.079694178711265717e-02	2.673165036801139482e-02	1.620316857871667571e-01	4.423895163443336553e-02	4.328933216081098934e-02	7.361639947813725104e-02	2.931739041976999527e-02	5.606256927298736148e-02	4.840076082769428911e-02
